Logged started on,12/04/2024 10:30:50
Feature,Accelerometer
Nodes,BM2V220 @312948

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
12/04/2024 10:38:04.041,433380,BM2V220 @312948,91123,94FFA00325FF,-108,928,-219
12/04/2024 10:38:04.094,433431,BM2V220 @312948,91130,01002C04CDFE,1,1068,-307
12/04/2024 10:38:04.146,433484,BM2V220 @312948,91136,0C0099038BFE,12,921,-373
12/04/2024 10:38:04.199,433536,BM2V220 @312948,91142,6E00C802A5FE,110,712,-347
12/04/2024 10:38:04.277,433615,BM2V220 @312948,91148,F600CF02BDFE,246,719,-323
12/04/2024 10:38:04.305,433642,BM2V220 @312948,91155,5200FE02A0FE,82,766,-352
12/04/2024 10:38:04.332,433669,BM2V220 @312948,91161,2C00F1032EFF,44,1009,-210
12/04/2024 10:38:04.382,433719,BM2V220 @312948,91167,5500E40339FF,85,996,-199
12/04/2024 10:38:04.435,433772,BM2V220 @312948,91173,41001F04C2FE,65,1055,-318
12/04/2024 10:38:04.487,433824,BM2V220 @312948,91180,05011F042DFF,261,1055,-211
12/04/2024 10:38:04.539,433877,BM2V220 @312948,91186,8400FC03F7FD,132,1020,-521
12/04/2024 10:38:04.592,433929,BM2V220 @312948,91192,AD00B002A7FD,173,688,-601
12/04/2024 10:38:04.644,433981,BM2V220 @312948,91198,0D00A202F1FD,13,674,-527
12/04/2024 10:38:04.697,434035,BM2V220 @312948,91205,F5FF2303F3FC,-11,803,-781
12/04/2024 10:38:04.749,434087,BM2V220 @312948,91211,0100A40246FD,1,676,-698
12/04/2024 10:38:04.804,434141,BM2V220 @312948,91217,1900A80299FD,25,680,-615
12/04/2024 10:38:04.833,434170,BM2V220 @312948,91223,28006C0392FD,40,876,-622
12/04/2024 10:38:04.881,434218,BM2V220 @312948,91230,3100CB02CEFD,49,715,-562
12/04/2024 10:38:04.933,434271,BM2V220 @312948,91236,8E008003E1FD,142,896,-543
12/04/2024 10:38:04.986,434324,BM2V220 @312948,91242,93003F03B3FD,147,831,-589
12/04/2024 10:38:05.038,434376,BM2V220 @312948,91248,B50092023FFE,181,658,-449
12/04/2024 10:38:05.091,434428,BM2V220 @312948,91255,C200A10309FE,194,929,-503
12/04/2024 10:38:05.143,434481,BM2V220 @312948,91261,B4009603C5FE,180,918,-315
12/04/2024 10:38:05.196,434533,BM2V220 @312948,91267,86000E0312FF,134,782,-238
12/04/2024 10:38:05.275,434613,BM2V220 @312948,91273,8E002404C1FE,142,1060,-319
