Logged started on,18/04/2024 17:07:41
Feature,Accelerometer
Nodes,BM2V220 @312948

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
18/04/2024 17:32:43.507,1502027,BM2V220 @312948,150043,07027A016B03,519,378,875
18/04/2024 17:32:43.567,1502077,BM2V220 @312948,150050,EA00B300EA02,234,179,746
18/04/2024 17:32:43.596,1502106,BM2V220 @312948,150056,110124018903,273,292,905
18/04/2024 17:32:43.657,1502167,BM2V220 @312948,150062,2F01F2006403,303,242,868
18/04/2024 17:32:43.717,1502227,BM2V220 @312948,150068,AC019FFF2003,428,-97,800
18/04/2024 17:32:43.749,1502260,BM2V220 @312948,150075,6D029DFF2703,621,-99,807
18/04/2024 17:32:43.807,1502317,BM2V220 @312948,150081,CE027CFFF402,718,-132,756
18/04/2024 17:32:43.866,1502377,BM2V220 @312948,150087,F102C5FFBB02,753,-59,699
18/04/2024 17:32:43.897,1502408,BM2V220 @312948,150093,C6022CFF5C02,710,-212,604
18/04/2024 17:32:43.957,1502467,BM2V220 @312948,150100,CD0202FE6502,717,-510,613
18/04/2024 17:32:44.016,1502527,BM2V220 @312948,150106,830238FE5502,643,-456,597
18/04/2024 17:32:44.046,1502556,BM2V220 @312948,150112,8D02A0FD8302,653,-608,643
18/04/2024 17:32:44.106,1502617,BM2V220 @312948,150118,4D020CFEFB01,589,-500,507
18/04/2024 17:32:44.167,1502677,BM2V220 @312948,150125,98026EFE5902,664,-402,601
18/04/2024 17:32:44.198,1502708,BM2V220 @312948,150131,D402FAFDD202,724,-518,722
18/04/2024 17:32:44.256,1502767,BM2V220 @312948,150137,BD024EFEC902,701,-434,713
18/04/2024 17:32:44.317,1502827,BM2V220 @312948,150143,B70266FE1E03,695,-410,798
18/04/2024 17:32:44.346,1502856,BM2V220 @312948,150150,6B0281FE2503,619,-383,805
18/04/2024 17:32:44.406,1502917,BM2V220 @312948,150156,1E02C2FE1303,542,-318,787
18/04/2024 17:32:44.467,1502977,BM2V220 @312948,150162,D701DEFE7603,471,-290,886
18/04/2024 17:32:44.497,1503008,BM2V220 @312948,150168,B30128FF8403,435,-216,900
18/04/2024 17:32:44.556,1503067,BM2V220 @312948,150175,9501D0FF8003,405,-48,896
18/04/2024 17:32:44.617,1503127,BM2V220 @312948,150181,BA015000D803,442,80,984
18/04/2024 17:32:44.647,1503157,BM2V220 @312948,150187,4701CA00C803,327,202,968
18/04/2024 17:32:44.706,1503216,BM2V220 @312948,150193,EF00CB017603,239,459,886
