Logged started on,18/04/2024 17:07:41
Feature,Accelerometer
Nodes,BM2V220 @312948

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
18/04/2024 17:28:24.180,1242702,BM2V220 @312948,117623,04015101EE02,260,337,750
18/04/2024 17:28:24.211,1242721,BM2V220 @312948,117630,AE001601FA02,174,278,762
18/04/2024 17:28:24.270,1242781,BM2V220 @312948,117636,C600FF006C03,198,255,876
18/04/2024 17:28:24.332,1242842,BM2V220 @312948,117642,BF0008012403,191,264,804
18/04/2024 17:28:24.391,1242902,BM2V220 @312948,117648,1C01AF004703,284,175,839
18/04/2024 17:28:24.420,1242931,BM2V220 @312948,117655,A101B9007B03,417,185,891
18/04/2024 17:28:24.481,1242991,BM2V220 @312948,117661,F8019A00B303,504,154,947
18/04/2024 17:28:24.510,1243021,BM2V220 @312948,117667,2702B9008503,551,185,901
18/04/2024 17:28:24.570,1243081,BM2V220 @312948,117673,42027200B803,578,114,952
18/04/2024 17:28:24.631,1243142,BM2V220 @312948,117680,F00125008E03,496,37,910
18/04/2024 17:28:24.661,1243172,BM2V220 @312948,117686,D3011E005203,467,30,850
18/04/2024 17:28:24.721,1243232,BM2V220 @312948,117692,BB01F3FF4B03,443,-13,843
18/04/2024 17:28:24.780,1243291,BM2V220 @312948,117698,B70113008403,439,19,900
18/04/2024 17:28:24.810,1243321,BM2V220 @312948,117705,A70188FF4F03,423,-120,847
18/04/2024 17:28:24.870,1243381,BM2V220 @312948,117711,DB01BAFFD403,475,-70,980
18/04/2024 17:28:24.931,1243441,BM2V220 @312948,117717,B1017AFF1B03,433,-134,795
18/04/2024 17:28:24.961,1243472,BM2V220 @312948,117723,780254FFE803,632,-172,1000
18/04/2024 17:28:25.021,1243532,BM2V220 @312948,117730,240287FFFD03,548,-121,1021
18/04/2024 17:28:25.080,1243591,BM2V220 @312948,117736,260238FFF803,550,-200,1016
18/04/2024 17:28:25.110,1243621,BM2V220 @312948,117742,AA014AFF8F03,426,-182,911
18/04/2024 17:28:25.171,1243682,BM2V220 @312948,117748,3C01D9FF9103,316,-39,913
18/04/2024 17:28:25.231,1243741,BM2V220 @312948,117755,910029002A03,145,41,810
18/04/2024 17:28:25.263,1243773,BM2V220 @312948,117761,670026011703,103,294,791
18/04/2024 17:28:25.322,1243833,BM2V220 @312948,117767,AF00AB010103,175,427,769
18/04/2024 17:28:25.381,1243891,BM2V220 @312948,117773,F300E6011003,243,486,784
18/04/2024 17:28:25.440,1243951,BM2V220 @312948,117780,56013A020603,342,570,774
18/04/2024 17:28:25.470,1243981,BM2V220 @312948,117786,D1013A025203,465,570,850
18/04/2024 17:28:25.531,1244041,BM2V220 @312948,117792,D6010B023E03,470,523,830
18/04/2024 17:28:25.562,1244072,BM2V220 @312948,117798,C401A8014703,452,424,839
18/04/2024 17:28:25.620,1244131,BM2V220 @312948,117805,A30142013003,419,322,816
18/04/2024 17:28:25.681,1244192,BM2V220 @312948,117811,9F0163013D03,415,355,829
18/04/2024 17:28:25.710,1244221,BM2V220 @312948,117817,BB017B014F03,443,379,847
18/04/2024 17:28:25.771,1244282,BM2V220 @312948,117823,CD015D015603,461,349,854
18/04/2024 17:28:25.831,1244342,BM2V220 @312948,117830,D40116016303,468,278,867
18/04/2024 17:28:25.861,1244372,BM2V220 @312948,117836,E3010C016C03,483,268,876
18/04/2024 17:28:25.921,1244432,BM2V220 @312948,117842,D30138017303,467,312,883
18/04/2024 17:28:25.980,1244491,BM2V220 @312948,117848,D101E1004803,465,225,840
18/04/2024 17:28:26.010,1244521,BM2V220 @312948,117855,C801EB003903,456,235,825
18/04/2024 17:28:26.070,1244581,BM2V220 @312948,117861,D301BA003703,467,186,823
18/04/2024 17:28:26.131,1244641,BM2V220 @312948,117867,2802EB009503,552,235,917
18/04/2024 17:28:26.161,1244672,BM2V220 @312948,117873,E3017F005F03,483,127,863
18/04/2024 17:28:26.220,1244731,BM2V220 @312948,117880,60026E015103,608,366,849
18/04/2024 17:28:26.280,1244791,BM2V220 @312948,117886,80025D01A203,640,349,930
18/04/2024 17:28:26.310,1244821,BM2V220 @312948,117892,23020F02B303,547,527,947
18/04/2024 17:28:26.370,1244881,BM2V220 @312948,117898,7B01F600AF03,379,246,943
18/04/2024 17:28:26.431,1244942,BM2V220 @312948,117905,130124005803,275,36,856
18/04/2024 17:28:26.522,1245033,BM2V220 @312948,117911,610107FF0703,353,-249,775
18/04/2024 17:28:26.522,1245033,BM2V220 @312948,117917,9001D7FDFC02,400,-553,764
18/04/2024 17:28:26.580,1245091,BM2V220 @312948,117923,C001A0FDAC02,448,-608,684
18/04/2024 17:28:26.610,1245121,BM2V220 @312948,117930,1502B6FDDD02,533,-586,733
18/04/2024 17:28:26.670,1245181,BM2V220 @312948,117936,3B02F8FD3403,571,-520,820
18/04/2024 17:28:26.731,1245242,BM2V220 @312948,117942,F80156FE2503,504,-426,805
18/04/2024 17:28:26.762,1245272,BM2V220 @312948,117948,DE01B1FE2503,478,-335,805
18/04/2024 17:28:26.823,1245334,BM2V220 @312948,117955,940192FEB702,404,-366,695
18/04/2024 17:28:26.880,1245391,BM2V220 @312948,117961,D80175FED702,472,-395,727
18/04/2024 17:28:26.911,1245422,BM2V220 @312948,117967,EF0133FE2A03,495,-461,810
18/04/2024 17:28:26.970,1245481,BM2V220 @312948,117973,090215FED102,521,-491,721
18/04/2024 17:28:27.032,1245542,BM2V220 @312948,117980,3102F6FDEF02,561,-522,751
18/04/2024 17:28:27.062,1245572,BM2V220 @312948,117986,3A02E3FD0D03,570,-541,781
18/04/2024 17:28:27.120,1245631,BM2V220 @312948,117992,5F02C7FD2B03,607,-569,811
18/04/2024 17:28:27.180,1245691,BM2V220 @312948,117998,6E0246FE7A03,622,-442,890
18/04/2024 17:28:27.210,1245721,BM2V220 @312948,118005,300293FE2E03,560,-365,814
18/04/2024 17:28:27.270,1245781,BM2V220 @312948,118011,9D0112FFB702,413,-238,695
18/04/2024 17:28:27.331,1245842,BM2V220 @312948,118017,0801AFFFEB02,264,-81,747
18/04/2024 17:28:27.363,1245874,BM2V220 @312948,118023,8C000F008102,140,15,641
18/04/2024 17:28:27.422,1245933,BM2V220 @312948,118030,F1FF6501EF02,-15,357,751
18/04/2024 17:28:27.481,1245992,BM2V220 @312948,118036,5400A6022603,84,678,806
18/04/2024 17:28:27.511,1246022,BM2V220 @312948,118042,B500EE026103,181,750,865
18/04/2024 17:28:27.570,1246081,BM2V220 @312948,118048,360174026803,310,628,872
18/04/2024 17:28:27.631,1246141,BM2V220 @312948,118055,48011902FC03,328,537,1020
18/04/2024 17:28:27.662,1246172,BM2V220 @312948,118061,4601E5016203,326,485,866
18/04/2024 17:28:27.721,1246232,BM2V220 @312948,118067,93011201C503,403,274,965
18/04/2024 17:28:27.781,1246292,BM2V220 @312948,118073,9401F2006C03,404,242,876
18/04/2024 17:28:27.811,1246322,BM2V220 @312948,118080,B3018D006C03,435,141,876
18/04/2024 17:28:27.871,1246381,BM2V220 @312948,118086,D201DE004303,466,222,835
18/04/2024 17:28:27.931,1246442,BM2V220 @312948,118092,F401D8006A03,500,216,874
18/04/2024 17:28:27.965,1246475,BM2V220 @312948,118098,E001C9004D03,480,201,845
18/04/2024 17:28:28.023,1246534,BM2V220 @312948,118105,CB01DE005603,459,222,854
18/04/2024 17:28:28.081,1246592,BM2V220 @312948,118111,EE01FE00C703,494,254,967
18/04/2024 17:28:28.110,1246621,BM2V220 @312948,118117,BA01B400A803,442,180,936
18/04/2024 17:28:28.170,1246681,BM2V220 @312948,118123,BE01B2006E03,446,178,878
18/04/2024 17:28:28.231,1246742,BM2V220 @312948,118130,CD01AC007A03,461,172,890
18/04/2024 17:28:28.261,1246772,BM2V220 @312948,118136,C8018D006003,456,141,864
18/04/2024 17:28:28.323,1246833,BM2V220 @312948,118142,E8018F007F03,488,143,895
18/04/2024 17:28:28.380,1246891,BM2V220 @312948,118148,E901A9007403,489,169,884
18/04/2024 17:28:28.411,1246921,BM2V220 @312948,118155,2602A4009403,550,164,916
18/04/2024 17:28:28.471,1246982,BM2V220 @312948,118161,2802AB009E03,552,171,926
18/04/2024 17:28:28.531,1247042,BM2V220 @312948,118167,10020501A703,528,261,935
18/04/2024 17:28:28.563,1247073,BM2V220 @312948,118173,C201F700BB03,450,247,955
18/04/2024 17:28:28.620,1247131,BM2V220 @312948,118180,600124000004,352,36,1024
18/04/2024 17:28:28.680,1247191,BM2V220 @312948,118186,0B01D0FF2C03,267,-48,812
18/04/2024 17:28:28.710,1247221,BM2V220 @312948,118192,41019CFEAC02,321,-356,684
18/04/2024 17:28:28.770,1247281,BM2V220 @312948,118198,89016CFE2D03,393,-404,813
18/04/2024 17:28:28.831,1247342,BM2V220 @312948,118205,AE0149FE3B03,430,-439,827
18/04/2024 17:28:28.862,1247373,BM2V220 @312948,118211,DE012AFE7A03,478,-470,890
18/04/2024 17:28:28.922,1247433,BM2V220 @312948,118217,05029BFE6C03,517,-357,876
18/04/2024 17:28:28.981,1247492,BM2V220 @312948,118223,D80195FFBF03,472,-107,959
18/04/2024 17:28:29.010,1247521,BM2V220 @312948,118230,98014B00D703,408,75,983
18/04/2024 17:28:29.071,1247582,BM2V220 @312948,118236,B4012DFFEB03,436,-211,1003
18/04/2024 17:28:29.131,1247641,BM2V220 @312948,118242,830105FF3303,387,-251,819
18/04/2024 17:28:29.161,1247672,BM2V220 @312948,118248,0A02E4FECF02,522,-284,719
18/04/2024 17:28:29.222,1247732,BM2V220 @312948,118255,330293FFEC03,563,-109,1004
18/04/2024 17:28:29.280,1247791,BM2V220 @312948,118261,8A0171FF7203,394,-143,882
18/04/2024 17:28:29.310,1247821,BM2V220 @312948,118267,580122007803,344,34,888
18/04/2024 17:28:29.370,1247881,BM2V220 @312948,118273,F1006FFFD202,241,-145,722
18/04/2024 17:28:29.431,1247942,BM2V220 @312948,118280,CC01CA002504,460,202,1061
18/04/2024 17:28:29.462,1247972,BM2V220 @312948,118286,6B01D900FD03,363,217,1021
18/04/2024 17:28:29.520,1248031,BM2V220 @312948,118292,98013F00BC03,408,63,956
18/04/2024 17:28:29.580,1248090,BM2V220 @312948,118298,8E010A00CC03,398,10,972
18/04/2024 17:28:29.610,1248121,BM2V220 @312948,118305,B201DCFF0B04,434,-36,1035
18/04/2024 17:28:29.670,1248181,BM2V220 @312948,118311,8A01B7FFA703,394,-73,935
18/04/2024 17:28:29.731,1248241,BM2V220 @312948,118317,AD0138FFE603,429,-200,998
18/04/2024 17:28:29.762,1248272,BM2V220 @312948,118323,AD01CBFF1704,429,-53,1047
18/04/2024 17:28:29.820,1248331,BM2V220 @312948,118330,B70109001803,439,9,792
18/04/2024 17:28:29.880,1248391,BM2V220 @312948,118336,6702CEFE1C04,615,-306,1052
18/04/2024 17:28:29.910,1248421,BM2V220 @312948,118342,230268FEF003,547,-408,1008
18/04/2024 17:28:29.970,1248481,BM2V220 @312948,118348,E50170FEF103,485,-400,1009
18/04/2024 17:28:30.031,1248542,BM2V220 @312948,118355,730196FE5903,371,-362,857
18/04/2024 17:28:30.063,1248574,BM2V220 @312948,118361,B40176FFA103,436,-138,929
18/04/2024 17:28:30.121,1248632,BM2V220 @312948,118367,5601FFFE9503,342,-257,917
18/04/2024 17:28:30.181,1248692,BM2V220 @312948,118373,9601C5FF1203,406,-59,786
18/04/2024 17:28:30.211,1248722,BM2V220 @312948,118380,530192FFEE02,339,-110,750
18/04/2024 17:28:30.272,1248782,BM2V220 @312948,118386,E800D9FF4202,232,-39,578
18/04/2024 17:28:30.332,1248843,BM2V220 @312948,118392,6C008001CB01,108,384,459
18/04/2024 17:28:30.363,1248874,BM2V220 @312948,118398,E5FF6302DF01,-27,611,479
18/04/2024 17:28:30.421,1248932,BM2V220 @312948,118405,99003304BF02,153,1075,703
18/04/2024 17:28:30.481,1248992,BM2V220 @312948,118411,920087031E03,146,903,798
18/04/2024 17:28:30.511,1249021,BM2V220 @312948,118417,3601FB03C602,310,1019,710
18/04/2024 17:28:30.571,1249082,BM2V220 @312948,118423,77012602E002,375,550,736
18/04/2024 17:28:30.632,1249142,BM2V220 @312948,118430,E7019A02F502,487,666,757
18/04/2024 17:28:30.663,1249173,BM2V220 @312948,118436,0602E7011A03,518,487,794
18/04/2024 17:28:30.721,1249232,BM2V220 @312948,118442,24024B010403,548,331,772
18/04/2024 17:28:30.781,1249292,BM2V220 @312948,118448,130273014203,531,371,834
18/04/2024 17:28:30.811,1249321,BM2V220 @312948,118455,2402E7004803,548,231,840
18/04/2024 17:28:30.871,1249382,BM2V220 @312948,118461,F90101013503,505,257,821
18/04/2024 17:28:30.932,1249443,BM2V220 @312948,118467,F801F8005B03,504,248,859
18/04/2024 17:28:30.962,1249472,BM2V220 @312948,118473,F90122015B03,505,290,859
18/04/2024 17:28:31.023,1249534,BM2V220 @312948,118480,FB013D019803,507,317,920
18/04/2024 17:28:31.081,1249592,BM2V220 @312948,118486,EC01F2004D03,492,242,845
18/04/2024 17:28:31.111,1249621,BM2V220 @312948,118492,FB01E5005803,507,229,856
18/04/2024 17:28:31.171,1249681,BM2V220 @312948,118498,F501E8005003,501,232,848
18/04/2024 17:28:31.232,1249742,BM2V220 @312948,118505,200205016D03,544,261,877
18/04/2024 17:28:31.262,1249772,BM2V220 @312948,118511,4D023D019003,589,317,912
18/04/2024 17:28:31.323,1249834,BM2V220 @312948,118517,1E02DD011704,542,477,1047
18/04/2024 17:28:31.381,1249892,BM2V220 @312948,118523,600197028E03,352,663,910
18/04/2024 17:28:31.411,1249921,BM2V220 @312948,118530,F600CB009A03,246,203,922
18/04/2024 17:28:31.471,1249981,BM2V220 @312948,118536,AB0045002803,171,69,808
18/04/2024 17:28:31.532,1250042,BM2V220 @312948,118542,0C011AFFEE02,268,-230,750
18/04/2024 17:28:31.563,1250074,BM2V220 @312948,118548,BD01DAFED402,445,-294,724
18/04/2024 17:28:31.621,1250132,BM2V220 @312948,118555,410237FE0803,577,-457,776
18/04/2024 17:28:31.681,1250192,BM2V220 @312948,118561,6A0267FEF902,618,-409,761
18/04/2024 17:28:31.712,1250223,BM2V220 @312948,118567,7F0259FE2403,639,-423,804
18/04/2024 17:28:31.772,1250282,BM2V220 @312948,118573,35022DFEDF02,565,-467,735
18/04/2024 17:28:31.832,1250342,BM2V220 @312948,118580,0D0291FE8903,525,-367,905
18/04/2024 17:28:31.863,1250374,BM2V220 @312948,118586,ED0181FE2203,493,-383,802
18/04/2024 17:28:31.921,1250432,BM2V220 @312948,118592,B40262FE7603,692,-414,886
