Logged started on,18/04/2024 16:03:11
Feature,Accelerometer
Nodes,BM2V220 @312948

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
18/04/2024 17:03:44.723,3633706,BM2V220 @312948,391426,E0FE8402FA02,-288,644,762
18/04/2024 17:03:44.783,3633755,BM2V220 @312948,391433,E9FEDD01AC02,-279,477,684
18/04/2024 17:03:44.812,3633784,BM2V220 @312948,391439,BAFE7501DC02,-326,373,732
18/04/2024 17:03:44.873,3633845,BM2V220 @312948,391445,5AFE0E01CE02,-422,270,718
18/04/2024 17:03:44.933,3633905,BM2V220 @312948,391451,FBFD0E01FE02,-517,270,766
18/04/2024 17:03:44.962,3633934,BM2V220 @312948,391458,D4FD7C001603,-556,124,790
18/04/2024 17:03:45.023,3633995,BM2V220 @312948,391464,ACFD12004603,-596,18,838
18/04/2024 17:03:45.083,3634055,BM2V220 @312948,391470,A3FD1A002803,-605,26,808
18/04/2024 17:03:45.113,3634085,BM2V220 @312948,391476,9EFD62FF0903,-610,-158,777
18/04/2024 17:03:45.173,3634145,BM2V220 @312948,391483,A3FD17FF9402,-605,-233,660
18/04/2024 17:03:45.233,3634205,BM2V220 @312948,391489,26FD9BFF8903,-730,-101,905
18/04/2024 17:03:45.262,3634234,BM2V220 @312948,391495,ACFD97FFB502,-596,-105,693
18/04/2024 17:03:45.323,3634295,BM2V220 @312948,391501,4BFD9DFF3503,-693,-99,821
18/04/2024 17:03:45.383,3634356,BM2V220 @312948,391508,1BFD9CFE5703,-741,-356,855
18/04/2024 17:03:45.414,3634387,BM2V220 @312948,391514,57FD15FF9502,-681,-235,661
18/04/2024 17:03:45.473,3634445,BM2V220 @312948,391520,FAFCDEFE3703,-774,-290,823
18/04/2024 17:03:45.533,3634505,BM2V220 @312948,391526,E4FC76FE3C03,-796,-394,828
18/04/2024 17:03:45.562,3634534,BM2V220 @312948,391533,E5FCEBFE1804,-795,-277,1048
18/04/2024 17:03:45.623,3634595,BM2V220 @312948,391539,CEFD97FFB003,-562,-105,944
18/04/2024 17:03:45.683,3634655,BM2V220 @312948,391545,5EFECCFF1C03,-418,-52,796
18/04/2024 17:03:45.713,3634685,BM2V220 @312948,391551,D8FE4200AB02,-296,66,683
18/04/2024 17:03:45.773,3634745,BM2V220 @312948,391558,0BFFEA001A02,-245,234,538
18/04/2024 17:03:45.832,3634804,BM2V220 @312948,391564,29FFAB01E801,-215,427,488
18/04/2024 17:03:45.863,3634835,BM2V220 @312948,391570,FEFE6802CC01,-258,616,460
18/04/2024 17:03:45.923,3634895,BM2V220 @312948,391576,B4FE15034601,-332,789,326
18/04/2024 17:03:45.982,3634955,BM2V220 @312948,391583,72FEB003D800,-398,944,216
18/04/2024 17:03:46.013,3634985,BM2V220 @312948,391589,06FE7E045600,-506,1150,86
18/04/2024 17:03:46.073,3635046,BM2V220 @312948,391595,3CFEAF044F00,-452,1199,79
18/04/2024 17:03:46.133,3635105,BM2V220 @312948,391601,37FEE7036800,-457,999,104
18/04/2024 17:03:46.162,3635134,BM2V220 @312948,391608,FCFDC8036601,-516,968,358
18/04/2024 17:03:46.223,3635195,BM2V220 @312948,391614,FCFD1A038101,-516,794,385
18/04/2024 17:03:46.283,3635255,BM2V220 @312948,391620,FCFD18036001,-516,792,352
18/04/2024 17:03:46.312,3635284,BM2V220 @312948,391626,F5FD8E02B801,-523,654,440
18/04/2024 17:03:46.373,3635345,BM2V220 @312948,391633,C6FD0B03A701,-570,779,423
18/04/2024 17:03:46.433,3635405,BM2V220 @312948,391639,CAFDB602F301,-566,694,499
18/04/2024 17:03:46.465,3635437,BM2V220 @312948,391645,B8FD6E020902,-584,622,521
18/04/2024 17:03:46.523,3635495,BM2V220 @312948,391651,B7FD6B020E02,-585,619,526
18/04/2024 17:03:46.583,3635555,BM2V220 @312948,391658,A4FD77022802,-604,631,552
18/04/2024 17:03:46.612,3635584,BM2V220 @312948,391664,85FD42024402,-635,578,580
18/04/2024 17:03:46.673,3635645,BM2V220 @312948,391670,4EFD4302A002,-690,579,672
18/04/2024 17:03:46.733,3635705,BM2V220 @312948,391676,0DFDC701D102,-755,455,721
18/04/2024 17:03:46.793,3635765,BM2V220 @312948,391683,B7FC56025103,-841,598,849
18/04/2024 17:03:46.822,3635794,BM2V220 @312948,391689,90FCBC014603,-880,444,838
18/04/2024 17:03:46.883,3635855,BM2V220 @312948,391695,45FEBC01C102,-443,444,705
18/04/2024 17:03:46.912,3635884,BM2V220 @312948,391701,33FF3501CC02,-205,309,716
18/04/2024 17:03:46.973,3635945,BM2V220 @312948,391708,6AFFBF011C03,-150,447,796
18/04/2024 17:03:47.033,3636005,BM2V220 @312948,391714,D2FE1A014403,-302,282,836
18/04/2024 17:03:47.062,3636034,BM2V220 @312948,391720,A9FE0001AD03,-343,256,941
18/04/2024 17:03:47.123,3636095,BM2V220 @312948,391726,88FE2A004503,-376,42,837
18/04/2024 17:03:47.183,3636155,BM2V220 @312948,391733,29FEDBFFF702,-471,-37,759
18/04/2024 17:03:47.212,3636184,BM2V220 @312948,391739,CDFD82FF8803,-563,-126,904
18/04/2024 17:03:47.273,3636245,BM2V220 @312948,391745,10FD81FFDC03,-752,-127,988
18/04/2024 17:03:47.333,3636306,BM2V220 @312948,391751,CDFDF6FE9502,-563,-266,661
18/04/2024 17:03:47.362,3636334,BM2V220 @312948,391758,B0FC07FFE003,-848,-249,992
18/04/2024 17:03:47.423,3636395,BM2V220 @312948,391764,43FD35FF7504,-701,-203,1141
18/04/2024 17:03:47.483,3636455,BM2V220 @312948,391770,89FEE8FFD403,-375,-24,980
18/04/2024 17:03:47.512,3636484,BM2V220 @312948,391776,2EFF28001103,-210,40,785
18/04/2024 17:03:47.572,3636545,BM2V220 @312948,391783,77FF07018902,-137,263,649
18/04/2024 17:03:47.633,3636605,BM2V220 @312948,391789,7FFF9C007A02,-129,156,634
18/04/2024 17:03:47.662,3636634,BM2V220 @312948,391795,20FFDA006B02,-224,218,619
18/04/2024 17:03:47.723,3636696,BM2V220 @312948,391801,4FFE9101FC02,-433,401,764
18/04/2024 17:03:47.783,3636755,BM2V220 @312948,391808,96FDEE02BF02,-618,750,703
18/04/2024 17:03:47.812,3636784,BM2V220 @312948,391814,82FDAC029B02,-638,684,667
18/04/2024 17:03:47.873,3636845,BM2V220 @312948,391820,E1FDB702BA02,-543,695,698
18/04/2024 17:03:47.963,3636936,BM2V220 @312948,391826,FBFD6802EE02,-517,616,750
18/04/2024 17:03:47.988,3636960,BM2V220 @312948,391833,D2FD54022803,-558,596,808
18/04/2024 17:03:48.022,3636994,BM2V220 @312948,391839,F9FD7B028B02,-519,635,651
18/04/2024 17:03:48.082,3637054,BM2V220 @312948,391845,D9FD8E027802,-551,654,632
18/04/2024 17:03:48.113,3637085,BM2V220 @312948,391851,ECFD6B022302,-532,619,547
18/04/2024 17:03:48.173,3637145,BM2V220 @312948,391858,FDFD3D023402,-515,573,564
18/04/2024 17:03:48.233,3637205,BM2V220 @312948,391864,F7FD64026F02,-521,612,623
18/04/2024 17:03:48.262,3637234,BM2V220 @312948,391870,F9FD69026302,-519,617,611
18/04/2024 17:03:48.323,3637295,BM2V220 @312948,391876,A0FDA2027C02,-608,674,636
18/04/2024 17:03:48.383,3637355,BM2V220 @312948,391883,5EFDAC02C802,-674,684,712
18/04/2024 17:03:48.413,3637385,BM2V220 @312948,391889,FCFCDF02D402,-772,735,724
18/04/2024 17:03:48.473,3637445,BM2V220 @312948,391895,3DFD5702E802,-707,599,744
18/04/2024 17:03:48.533,3637505,BM2V220 @312948,391901,BAFD8A02D202,-582,650,722
18/04/2024 17:03:48.562,3637534,BM2V220 @312948,391908,54FEC101EF02,-428,449,751
18/04/2024 17:03:48.623,3637595,BM2V220 @312948,391914,08FF20028802,-248,544,648
18/04/2024 17:03:48.683,3637655,BM2V220 @312948,391920,71FF0D02CF02,-143,525,719
18/04/2024 17:03:48.713,3637685,BM2V220 @312948,391926,B3FF58024C02,-77,600,588
18/04/2024 17:03:48.773,3637745,BM2V220 @312948,391933,5BFF5D038101,-165,861,385
18/04/2024 17:03:48.833,3637806,BM2V220 @312948,391939,F9FE9703CB01,-263,919,459
18/04/2024 17:03:48.862,3637834,BM2V220 @312948,391945,D7FE03030802,-297,771,520
18/04/2024 17:03:48.923,3637895,BM2V220 @312948,391951,60FEBA032002,-416,954,544
18/04/2024 17:03:48.982,3637955,BM2V220 @312948,391958,68FE0A038C02,-408,778,652
18/04/2024 17:03:49.012,3637984,BM2V220 @312948,391964,68FE6D02EC02,-408,621,748
18/04/2024 17:03:49.073,3638045,BM2V220 @312948,391970,ECFD9901BF02,-532,409,703
18/04/2024 17:03:49.132,3638105,BM2V220 @312948,391976,3CFE2602F902,-452,550,761
18/04/2024 17:03:49.163,3638135,BM2V220 @312948,391983,2AFE49013F03,-470,329,831
