Logged started on,18/04/2024 16:03:11
Feature,Magnetometer
Nodes,BM2V220 @312948

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
18/04/2024 16:34:54.710,1903682,BM2V220 @312948,240690,A1FDB202B001,-607,690,432
18/04/2024 16:34:54.770,1903742,BM2V220 @312948,240697,B0FDAD02B701,-592,685,439
18/04/2024 16:34:54.830,1903803,BM2V220 @312948,240703,9EFDB302BA01,-610,691,442
18/04/2024 16:34:54.860,1903832,BM2V220 @312948,240709,A1FDAA02B101,-607,682,433
18/04/2024 16:34:54.920,1903892,BM2V220 @312948,240715,99FDA702B601,-615,679,438
18/04/2024 16:34:54.980,1903952,BM2V220 @312948,240722,96FDA702B101,-618,679,433
18/04/2024 16:34:55.010,1903982,BM2V220 @312948,240728,8DFDA902BC01,-627,681,444
18/04/2024 16:34:55.070,1904042,BM2V220 @312948,240734,90FDAA02B701,-624,682,439
18/04/2024 16:34:55.131,1904104,BM2V220 @312948,240740,84FDA902BA01,-636,681,442
18/04/2024 16:34:55.160,1904132,BM2V220 @312948,240747,92FDA402B101,-622,676,433
18/04/2024 16:34:55.221,1904193,BM2V220 @312948,240753,84FDA002B301,-636,672,435
18/04/2024 16:34:55.281,1904253,BM2V220 @312948,240759,90FDA102BA01,-624,673,442
18/04/2024 16:34:55.310,1904282,BM2V220 @312948,240765,8AFDAA02BD01,-630,682,445
18/04/2024 16:34:55.371,1904343,BM2V220 @312948,240772,8CFDA402BC01,-628,676,444
18/04/2024 16:34:55.431,1904403,BM2V220 @312948,240778,93FDA402B401,-621,676,436
18/04/2024 16:34:55.461,1904433,BM2V220 @312948,240784,8DFDA402B901,-627,676,441
18/04/2024 16:34:55.521,1904493,BM2V220 @312948,240790,92FDAC02B901,-622,684,441
18/04/2024 16:34:55.580,1904553,BM2V220 @312948,240797,95FDA902B701,-619,681,439
18/04/2024 16:34:55.610,1904582,BM2V220 @312948,240803,93FDA702B901,-621,679,441
18/04/2024 16:34:55.671,1904643,BM2V220 @312948,240809,93FDA902B601,-621,681,438
18/04/2024 16:34:55.732,1904704,BM2V220 @312948,240815,96FDA702B101,-618,679,433
18/04/2024 16:34:55.761,1904733,BM2V220 @312948,240822,8CFDA702AE01,-628,679,430
18/04/2024 16:34:55.821,1904793,BM2V220 @312948,240828,A1FDA902BA01,-607,681,442
18/04/2024 16:34:55.880,1904853,BM2V220 @312948,240834,93FDA002B401,-621,672,436
18/04/2024 16:34:55.911,1904883,BM2V220 @312948,240840,93FDAC02BC01,-621,684,444
18/04/2024 16:34:55.971,1904943,BM2V220 @312948,240847,95FDA402B701,-619,676,439
18/04/2024 16:34:56.061,1905034,BM2V220 @312948,240853,90FDA902BC01,-624,681,444
18/04/2024 16:34:56.065,1905037,BM2V220 @312948,240859,8CFDAD02BA01,-628,685,442
18/04/2024 16:34:56.121,1905093,BM2V220 @312948,240865,90FDAC02BA01,-624,684,442
18/04/2024 16:34:56.181,1905153,BM2V220 @312948,240872,8DFDA102BC01,-627,673,444
18/04/2024 16:34:56.210,1905182,BM2V220 @312948,240878,92FDA402BD01,-622,676,445
18/04/2024 16:34:56.273,1905246,BM2V220 @312948,240884,8FFDAA02C201,-625,682,450
18/04/2024 16:34:56.331,1905303,BM2V220 @312948,240890,90FDA902C501,-624,681,453
18/04/2024 16:34:56.360,1905332,BM2V220 @312948,240897,8CFDA302C001,-628,675,448
18/04/2024 16:34:56.421,1905393,BM2V220 @312948,240903,95FDA002C201,-619,672,450
18/04/2024 16:34:56.481,1905453,BM2V220 @312948,240909,8AFDA902BC01,-630,681,444
18/04/2024 16:34:56.510,1905482,BM2V220 @312948,240915,99FD9E02C001,-615,670,448
18/04/2024 16:34:56.571,1905543,BM2V220 @312948,240922,8DFDAA02BF01,-627,682,447
18/04/2024 16:34:56.631,1905604,BM2V220 @312948,240928,8DFDA702C801,-627,679,456
18/04/2024 16:34:56.660,1905633,BM2V220 @312948,240934,90FDA402BD01,-624,676,445
18/04/2024 16:34:56.721,1905693,BM2V220 @312948,240940,86FDA302C601,-634,675,454
