Logged started on,23/04/2024 17:13:52
Feature,Accelerometer
Nodes,BM2V220 @312948

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
23/04/2024 17:20:28.421,395871,BM2V220 @312948,53291,23021101EC02,547,273,748
23/04/2024 17:20:28.481,395919,BM2V220 @312948,53297,41020301A703,577,259,935
23/04/2024 17:20:28.541,395980,BM2V220 @312948,53303,7002D9018D03,624,473,909
23/04/2024 17:20:28.574,396012,BM2V220 @312948,53310,360206028703,566,518,903
23/04/2024 17:20:28.631,396070,BM2V220 @312948,53316,83019E02AD02,387,670,685
23/04/2024 17:20:28.692,396130,BM2V220 @312948,53322,AD0072031302,173,882,531
23/04/2024 17:20:28.724,396162,BM2V220 @312948,53328,A90079034B02,169,889,587
23/04/2024 17:20:28.781,396220,BM2V220 @312948,53335,9B000F036702,155,783,615
23/04/2024 17:20:28.842,396280,BM2V220 @312948,53341,9E0040025E02,158,576,606
23/04/2024 17:20:28.871,396309,BM2V220 @312948,53347,C200A9013A02,194,425,570
23/04/2024 17:20:28.932,396370,BM2V220 @312948,53353,1E01F8007E02,286,248,638
23/04/2024 17:20:28.991,396430,BM2V220 @312948,53360,76021101F102,630,273,753
23/04/2024 17:20:29.021,396459,BM2V220 @312948,53366,3303E900FF02,819,233,767
23/04/2024 17:20:29.082,396520,BM2V220 @312948,53372,6C0307010903,876,263,777
23/04/2024 17:20:29.141,396580,BM2V220 @312948,53378,610345013103,865,325,817
23/04/2024 17:20:29.171,396609,BM2V220 @312948,53385,B002AD002003,688,173,800
23/04/2024 17:20:29.231,396670,BM2V220 @312948,53391,49029D00D402,585,157,724
23/04/2024 17:20:29.292,396730,BM2V220 @312948,53397,3B0201012703,571,257,807
23/04/2024 17:20:29.322,396760,BM2V220 @312948,53403,680246015603,616,326,854
23/04/2024 17:20:29.381,396819,BM2V220 @312948,53410,07021501F202,519,277,754
23/04/2024 17:20:29.440,396879,BM2V220 @312948,53416,7802D6002B03,632,214,811
23/04/2024 17:20:29.472,396910,BM2V220 @312948,53422,E302DC00A503,739,220,933
23/04/2024 17:20:29.532,396970,BM2V220 @312948,53428,6A020F01EC03,618,271,1004
23/04/2024 17:20:29.592,397030,BM2V220 @312948,53435,4402AF007703,580,175,887
23/04/2024 17:20:29.651,397090,BM2V220 @312948,53441,E70178009903,487,120,921
23/04/2024 17:20:29.683,397121,BM2V220 @312948,53447,8B0171012A03,395,369,810
23/04/2024 17:20:29.741,397180,BM2V220 @312948,53453,D000E600D602,208,230,726
23/04/2024 17:20:29.771,397210,BM2V220 @312948,53460,7C00CF01D902,124,463,729
23/04/2024 17:20:29.831,397270,BM2V220 @312948,53466,430083017402,67,387,628
23/04/2024 17:20:29.892,397331,BM2V220 @312948,53472,B2003B020902,178,571,521
23/04/2024 17:20:29.921,397359,BM2V220 @312948,53478,0A01FD024402,266,765,580
23/04/2024 17:20:29.981,397420,BM2V220 @312948,53485,8201EE023902,386,750,569
23/04/2024 17:20:30.041,397479,BM2V220 @312948,53491,010228037302,513,808,627
23/04/2024 17:20:30.072,397510,BM2V220 @312948,53497,150261023503,533,609,821
23/04/2024 17:20:30.131,397569,BM2V220 @312948,53503,07025B020C03,519,603,780
23/04/2024 17:20:30.191,397630,BM2V220 @312948,53510,D201A701FF02,466,423,767
23/04/2024 17:20:30.220,397659,BM2V220 @312948,53516,0102DC01FB02,513,476,763
23/04/2024 17:20:30.282,397720,BM2V220 @312948,53522,FC018301E902,508,387,745
23/04/2024 17:20:30.341,397780,BM2V220 @312948,53528,0F0241014A03,527,321,842
23/04/2024 17:20:30.371,397809,BM2V220 @312948,53535,FC0143012503,508,323,805
23/04/2024 17:20:30.431,397870,BM2V220 @312948,53541,14026A012E03,532,362,814
23/04/2024 17:20:30.492,397930,BM2V220 @312948,53547,19027E011603,537,382,790
23/04/2024 17:20:30.522,397960,BM2V220 @312948,53553,16024A01FE02,534,330,766
23/04/2024 17:20:30.582,398020,BM2V220 @312948,53560,130235011603,531,309,790
23/04/2024 17:20:30.640,398079,BM2V220 @312948,53566,070220010903,519,288,777
23/04/2024 17:20:30.671,398109,BM2V220 @312948,53572,13023E010E03,531,318,782
23/04/2024 17:20:30.733,398171,BM2V220 @312948,53578,1F0273013203,543,371,818
23/04/2024 17:20:30.792,398230,BM2V220 @312948,53585,06023C012303,518,316,803
23/04/2024 17:20:30.851,398290,BM2V220 @312948,53591,0A0234010703,522,308,775
23/04/2024 17:20:30.911,398350,BM2V220 @312948,53597,120242012403,530,322,804
23/04/2024 17:20:30.941,398379,BM2V220 @312948,53603,0E0259012903,526,345,809
23/04/2024 17:20:30.972,398410,BM2V220 @312948,53610,05020F011903,517,271,793
23/04/2024 17:20:31.030,398469,BM2V220 @312948,53616,160261013103,534,353,817
23/04/2024 17:20:31.091,398530,BM2V220 @312948,53622,F401DF000203,500,223,770
23/04/2024 17:20:31.120,398558,BM2V220 @312948,53628,100220015603,528,288,854
23/04/2024 17:20:31.181,398620,BM2V220 @312948,53635,100214011C03,528,276,796
23/04/2024 17:20:31.240,398679,BM2V220 @312948,53641,FE01DF002E03,510,223,814
23/04/2024 17:20:31.271,398710,BM2V220 @312948,53647,100208013103,528,264,817
23/04/2024 17:20:31.332,398771,BM2V220 @312948,53653,130241012103,531,321,801
23/04/2024 17:20:31.392,398830,BM2V220 @312948,53660,10022B012F03,528,299,815
23/04/2024 17:20:31.420,398859,BM2V220 @312948,53666,080226012003,520,294,800
23/04/2024 17:20:31.483,398921,BM2V220 @312948,53672,0E022D013403,526,301,820
23/04/2024 17:20:31.542,398980,BM2V220 @312948,53678,0E0206013903,526,262,825
23/04/2024 17:20:31.570,399008,BM2V220 @312948,53685,0F020F011803,527,271,792
23/04/2024 17:20:31.631,399070,BM2V220 @312948,53691,20022D013603,544,301,822
23/04/2024 17:20:31.692,399130,BM2V220 @312948,53697,5C026E011903,604,366,793
23/04/2024 17:20:31.721,399159,BM2V220 @312948,53703,EA02CA02FD02,746,714,765
23/04/2024 17:20:31.781,399219,BM2V220 @312948,53710,FB02FE011B03,763,510,795
23/04/2024 17:20:31.842,399280,BM2V220 @312948,53716,000267026702,512,615,615
23/04/2024 17:20:31.871,399309,BM2V220 @312948,53722,1D01A5015C02,285,421,604
23/04/2024 17:20:31.931,399370,BM2V220 @312948,53728,42002901A202,66,297,674
23/04/2024 17:20:31.991,399430,BM2V220 @312948,53735,5700AB00F602,87,171,758
23/04/2024 17:20:32.021,399459,BM2V220 @312948,53741,EA008D00CB03,234,141,971
23/04/2024 17:20:32.082,399520,BM2V220 @312948,53747,C2015801E903,450,344,1001
23/04/2024 17:20:32.142,399580,BM2V220 @312948,53753,3002CF005103,560,207,849
23/04/2024 17:20:32.173,399612,BM2V220 @312948,53760,EB0289016103,747,393,865
23/04/2024 17:20:32.232,399670,BM2V220 @312948,53766,66023B01F102,614,315,753
23/04/2024 17:20:32.321,399760,BM2V220 @312948,53772,FA011801CD02,506,280,717
23/04/2024 17:20:32.324,399763,BM2V220 @312948,53778,2802AB010003,552,427,768
23/04/2024 17:20:32.381,399820,BM2V220 @312948,53785,FE01B2016303,510,434,867
23/04/2024 17:20:32.442,399880,BM2V220 @312948,53791,F101C3010003,497,451,768
23/04/2024 17:20:32.472,399911,BM2V220 @312948,53797,D901B1010503,473,433,773
23/04/2024 17:20:32.531,399970,BM2V220 @312948,53803,C7014F011704,455,335,1047
23/04/2024 17:20:32.591,400030,BM2V220 @312948,53810,AD01C3017703,429,451,887
23/04/2024 17:20:32.623,400062,BM2V220 @312948,53816,3401EB000403,308,235,772
23/04/2024 17:20:32.682,400120,BM2V220 @312948,53822,7401F700B502,372,247,693
23/04/2024 17:20:32.741,400180,BM2V220 @312948,53828,7402B0025104,628,688,1105
23/04/2024 17:20:32.770,400208,BM2V220 @312948,53835,86015E011803,390,350,792
23/04/2024 17:20:32.832,400270,BM2V220 @312948,53841,2D02AC011103,557,428,785
23/04/2024 17:20:32.891,400330,BM2V220 @312948,53847,A602D601ED02,678,470,749
23/04/2024 17:20:32.925,400363,BM2V220 @312948,53853,20020200E202,544,2,738
23/04/2024 17:20:32.981,400420,BM2V220 @312948,53860,6602EC01DB02,614,492,731
23/04/2024 17:20:33.042,400480,BM2V220 @312948,53866,4902F7005904,585,247,1113
23/04/2024 17:20:33.076,400514,BM2V220 @312948,53872,5E010E02C303,350,526,963
23/04/2024 17:20:33.131,400570,BM2V220 @312948,53878,52008601D003,82,390,976
23/04/2024 17:20:33.191,400630,BM2V220 @312948,53885,3C001502A603,60,533,934
23/04/2024 17:20:33.226,400664,BM2V220 @312948,53891,BEFF5C011603,-66,348,790
23/04/2024 17:20:33.281,400720,BM2V220 @312948,53897,6B0008022603,107,520,806
23/04/2024 17:20:33.341,400780,BM2V220 @312948,53903,D000EA00EE02,208,234,750
23/04/2024 17:20:33.375,400814,BM2V220 @312948,53910,7F01E1001603,383,225,790
23/04/2024 17:20:33.432,400870,BM2V220 @312948,53916,1502AC002F03,533,172,815
23/04/2024 17:20:33.492,400930,BM2V220 @312948,53922,95025A009E03,661,90,926
23/04/2024 17:20:33.520,400959,BM2V220 @312948,53928,6A028400A503,618,132,933
23/04/2024 17:20:33.581,401020,BM2V220 @312948,53935,230262009203,547,98,914
23/04/2024 17:20:33.642,401080,BM2V220 @312948,53941,D90128009903,473,40,921
23/04/2024 17:20:33.673,401111,BM2V220 @312948,53947,C6010E008203,454,14,898
23/04/2024 17:20:33.732,401170,BM2V220 @312948,53953,B30127007603,435,39,886
23/04/2024 17:20:33.791,401230,BM2V220 @312948,53960,D70128009203,471,40,914
23/04/2024 17:20:33.821,401259,BM2V220 @312948,53966,D10108007403,465,8,884
23/04/2024 17:20:33.881,401320,BM2V220 @312948,53972,EF0115008D03,495,21,909
23/04/2024 17:20:33.941,401380,BM2V220 @312948,53978,E40100008103,484,0,897
23/04/2024 17:20:33.972,401410,BM2V220 @312948,53985,DA01E7FF8E03,474,-25,910
23/04/2024 17:20:34.030,401468,BM2V220 @312948,53991,E301F1FF7B03,483,-15,891
23/04/2024 17:20:34.091,401530,BM2V220 @312948,53997,E5010C008903,485,12,905
23/04/2024 17:20:34.123,401561,BM2V220 @312948,54003,DC01EBFF7903,476,-21,889
23/04/2024 17:20:34.181,401620,BM2V220 @312948,54010,E001E2FF7E03,480,-30,894
23/04/2024 17:20:34.241,401680,BM2V220 @312948,54016,D401CDFF8F03,468,-51,911
23/04/2024 17:20:34.273,401711,BM2V220 @312948,54022,E201DCFF8A03,482,-36,906
23/04/2024 17:20:34.331,401769,BM2V220 @312948,54028,E901CDFF8603,489,-51,902
23/04/2024 17:20:34.391,401829,BM2V220 @312948,54035,E401B9FF8103,484,-71,897
23/04/2024 17:20:34.423,401862,BM2V220 @312948,54041,E701C1FF7703,487,-63,887
23/04/2024 17:20:34.482,401920,BM2V220 @312948,54047,E801AFFF8203,488,-81,898
23/04/2024 17:20:34.541,401980,BM2V220 @312948,54053,CE01AAFF7903,462,-86,889
23/04/2024 17:20:34.574,402012,BM2V220 @312948,54060,DB018CFFA103,475,-116,929
23/04/2024 17:20:34.631,402069,BM2V220 @312948,54066,C90195FF7B03,457,-107,891
23/04/2024 17:20:34.691,402129,BM2V220 @312948,54072,0702A2FF9803,519,-94,920
23/04/2024 17:20:34.721,402160,BM2V220 @312948,54078,5E022200C903,606,34,969
23/04/2024 17:20:34.782,402220,BM2V220 @312948,54085,43027600E203,579,118,994
23/04/2024 17:20:34.841,402280,BM2V220 @312948,54091,8C01A700BE03,396,167,958
23/04/2024 17:20:34.870,402308,BM2V220 @312948,54097,100188007C03,272,136,892
23/04/2024 17:20:34.930,402369,BM2V220 @312948,54103,EA00AAFF5F03,234,-86,863
23/04/2024 17:20:34.991,402430,BM2V220 @312948,54110,2501F1FF1203,293,-15,786
23/04/2024 17:20:35.023,402461,BM2V220 @312948,54116,190167003F03,281,103,831
23/04/2024 17:20:35.081,402520,BM2V220 @312948,54122,6B01C4FFBC03,363,-60,956
23/04/2024 17:20:35.142,402581,BM2V220 @312948,54128,8901EFFF3E03,393,-17,830
23/04/2024 17:20:35.170,402608,BM2V220 @312948,54135,970207003C04,663,7,1084
23/04/2024 17:20:35.233,402671,BM2V220 @312948,54141,4A023A00D403,586,58,980
23/04/2024 17:20:35.291,402729,BM2V220 @312948,54147,9D02AF008A03,669,175,906
23/04/2024 17:20:35.321,402760,BM2V220 @312948,54153,3402B2FF3603,564,-78,822
23/04/2024 17:20:35.381,402820,BM2V220 @312948,54160,2F0281005403,559,129,852
23/04/2024 17:20:35.440,402879,BM2V220 @312948,54166,5B02BF006703,603,191,871
23/04/2024 17:20:35.471,402909,BM2V220 @312948,54172,5802C400D503,600,196,981
23/04/2024 17:20:35.531,402970,BM2V220 @312948,54178,EA01BE005A03,490,190,858
23/04/2024 17:20:35.591,403030,BM2V220 @312948,54185,FF01FE005403,511,254,852
23/04/2024 17:20:35.621,403060,BM2V220 @312948,54191,ED017601F202,493,374,754
23/04/2024 17:20:35.681,403120,BM2V220 @312948,54197,980104025802,408,516,600
23/04/2024 17:20:35.741,403180,BM2V220 @312948,54203,B801E102F201,440,737,498
23/04/2024 17:20:35.770,403208,BM2V220 @312948,54210,B1010F039601,433,783,406
23/04/2024 17:20:35.831,403270,BM2V220 @312948,54216,0D0140036B01,269,832,363
23/04/2024 17:20:35.891,403329,BM2V220 @312948,54222,CC002703E900,204,807,233
23/04/2024 17:20:35.923,403362,BM2V220 @312948,54228,C1003403E700,193,820,231
23/04/2024 17:20:35.983,403422,BM2V220 @312948,54235,F800C4036100,248,964,97
23/04/2024 17:20:36.041,403480,BM2V220 @312948,54241,EF00FC031C00,239,1020,28
23/04/2024 17:20:36.070,403508,BM2V220 @312948,54247,8E00C80395FF,142,968,-107
23/04/2024 17:20:36.131,403570,BM2V220 @312948,54253,5C00B20374FF,92,946,-140
23/04/2024 17:20:36.191,403629,BM2V220 @312948,54260,76008B033FFF,118,907,-193
23/04/2024 17:20:36.221,403659,BM2V220 @312948,54266,B300940351FF,179,916,-175
23/04/2024 17:20:36.281,403720,BM2V220 @312948,54272,FC00CD038FFF,252,973,-113
