Logged started on,23/04/2024 17:13:52
Feature,Accelerometer
Nodes,BM2V220 @312948

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
23/04/2024 17:41:28.615,1656064,BM2V220 @312948,210829,88FDDA016902,-632,474,617
23/04/2024 17:41:28.673,1656112,BM2V220 @312948,210836,7DFDE6017702,-643,486,631
23/04/2024 17:41:28.703,1656142,BM2V220 @312948,210842,65FDE4019302,-667,484,659
23/04/2024 17:41:28.764,1656202,BM2V220 @312948,210848,60FD1502B502,-672,533,693
23/04/2024 17:41:28.823,1656262,BM2V220 @312948,210854,C3FD73010403,-573,371,772
23/04/2024 17:41:28.854,1656292,BM2V220 @312948,210861,CFFD0A020C03,-561,522,780
23/04/2024 17:41:28.914,1656353,BM2V220 @312948,210867,1DFE0A020203,-483,522,770
23/04/2024 17:41:28.973,1656411,BM2V220 @312948,210873,4FFE14021E03,-433,532,798
23/04/2024 17:41:29.003,1656441,BM2V220 @312948,210879,71FE10026203,-399,528,866
23/04/2024 17:41:29.063,1656501,BM2V220 @312948,210886,8CFEBD011103,-372,445,785
23/04/2024 17:41:29.123,1656562,BM2V220 @312948,210892,8CFEF301D902,-372,499,729
23/04/2024 17:41:29.154,1656592,BM2V220 @312948,210898,44FECE01AE02,-444,462,686
23/04/2024 17:41:29.213,1656652,BM2V220 @312948,210904,8AFE0F018202,-374,271,642
23/04/2024 17:41:29.273,1656712,BM2V220 @312948,210911,19FEAC000503,-487,172,773
23/04/2024 17:41:29.303,1656741,BM2V220 @312948,210917,EBFD7B00FD02,-533,123,765
23/04/2024 17:41:29.363,1656801,BM2V220 @312948,210923,C4FDABFFC402,-572,-85,708
23/04/2024 17:41:29.423,1656861,BM2V220 @312948,210929,46FD19000A03,-698,25,778
23/04/2024 17:41:29.454,1656892,BM2V220 @312948,210936,FEFC61FF7303,-770,-159,883
23/04/2024 17:41:29.513,1656951,BM2V220 @312948,210942,55FD17FF0603,-683,-233,774
23/04/2024 17:41:29.573,1657012,BM2V220 @312948,210948,5FFD2CFEAE02,-673,-468,686
23/04/2024 17:41:29.603,1657041,BM2V220 @312948,210954,4BFD1BFEA702,-693,-485,679
23/04/2024 17:41:29.663,1657101,BM2V220 @312948,210961,32FD03FEB002,-718,-509,688
23/04/2024 17:41:29.723,1657161,BM2V220 @312948,210967,52FD74FEB402,-686,-396,692
23/04/2024 17:41:29.753,1657191,BM2V220 @312948,210973,31FD64FE4302,-719,-412,579
23/04/2024 17:41:29.813,1657252,BM2V220 @312948,210979,3EFD4FFE2C03,-706,-433,812
23/04/2024 17:41:29.873,1657312,BM2V220 @312948,210986,2AFDB6FD8903,-726,-586,905
23/04/2024 17:41:29.903,1657341,BM2V220 @312948,210992,68FDC4FE8403,-664,-316,900
23/04/2024 17:41:29.963,1657402,BM2V220 @312948,210998,25FE01FFC303,-475,-255,963
23/04/2024 17:41:30.023,1657461,BM2V220 @312948,211004,CFFED3FFFD03,-305,-45,1021
23/04/2024 17:41:30.054,1657493,BM2V220 @312948,211011,5AFFFBFF9703,-166,-5,919
23/04/2024 17:41:30.113,1657552,BM2V220 @312948,211017,8DFF47002C03,-115,71,812
23/04/2024 17:41:30.173,1657612,BM2V220 @312948,211023,C1FFF7FF7902,-63,-9,633
23/04/2024 17:41:30.203,1657641,BM2V220 @312948,211029,81FFCD009B02,-127,205,667
23/04/2024 17:41:30.263,1657701,BM2V220 @312948,211036,D1FE8F015E02,-303,399,606
23/04/2024 17:41:30.323,1657761,BM2V220 @312948,211042,06FE9B023C02,-506,667,572
23/04/2024 17:41:30.354,1657792,BM2V220 @312948,211048,8DFD2C033D02,-627,812,573
23/04/2024 17:41:30.413,1657852,BM2V220 @312948,211054,63FDA8025302,-669,680,595
23/04/2024 17:41:30.473,1657912,BM2V220 @312948,211061,63FDC7026E02,-669,711,622
