Logged started on,23/04/2024 16:28:35
Feature,Accelerometer
Nodes,BM2V220 @312948

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
23/04/2024 16:40:20.917,705562,BM2V220 @312948,90053,74022A01DF02,628,298,735
23/04/2024 16:40:20.946,705581,BM2V220 @312948,90060,850248010303,645,328,771
23/04/2024 16:40:21.005,705639,BM2V220 @312948,90066,79025201FE02,633,338,766
23/04/2024 16:40:21.066,705701,BM2V220 @312948,90072,8A0216013E03,650,278,830
23/04/2024 16:40:21.095,705730,BM2V220 @312948,90078,0B02DC020C04,523,732,1036
23/04/2024 16:40:21.157,705792,BM2V220 @312948,90085,DC013D01A003,476,317,928
23/04/2024 16:40:21.216,705851,BM2V220 @312948,90091,89012A016703,393,298,871
23/04/2024 16:40:21.246,705881,BM2V220 @312948,90097,F500B9016103,245,441,865
23/04/2024 16:40:21.306,705941,BM2V220 @312948,90103,C200D5019303,194,469,915
23/04/2024 16:40:21.366,706000,BM2V220 @312948,90110,8D004F017A03,141,335,890
23/04/2024 16:40:21.397,706032,BM2V220 @312948,90116,63009C009B02,99,156,667
23/04/2024 16:40:21.457,706091,BM2V220 @312948,90122,1001F500F102,272,245,753
23/04/2024 16:40:21.517,706152,BM2V220 @312948,90128,8F01D200B702,399,210,695
23/04/2024 16:40:21.547,706181,BM2V220 @312948,90135,81022C012B03,641,300,811
23/04/2024 16:40:21.607,706241,BM2V220 @312948,90141,A6022701F602,678,295,758
23/04/2024 16:40:21.667,706302,BM2V220 @312948,90147,CD02A9002703,717,169,807
23/04/2024 16:40:21.697,706331,BM2V220 @312948,90153,A40218013603,676,280,822
23/04/2024 16:40:21.757,706392,BM2V220 @312948,90160,3E02E0003E03,574,224,830
23/04/2024 16:40:21.816,706451,BM2V220 @312948,90166,0202A8004503,514,168,837
23/04/2024 16:40:21.846,706481,BM2V220 @312948,90172,E201C5004103,482,197,833
23/04/2024 16:40:21.907,706541,BM2V220 @312948,90178,0102AA005F03,513,170,863
23/04/2024 16:40:21.966,706601,BM2V220 @312948,90185,2802C1007E03,552,193,894
23/04/2024 16:40:21.997,706632,BM2V220 @312948,90191,280282003003,552,130,816
23/04/2024 16:40:22.057,706692,BM2V220 @312948,90197,A302FB00FF03,675,251,1023
23/04/2024 16:40:22.117,706752,BM2V220 @312948,90203,6B0214001604,619,20,1046
23/04/2024 16:40:22.146,706781,BM2V220 @312948,90210,26027800CE03,550,120,974
23/04/2024 16:40:22.207,706842,BM2V220 @312948,90216,93018300AE03,403,131,942
23/04/2024 16:40:22.267,706902,BM2V220 @312948,90222,06011801E502,262,280,741
23/04/2024 16:40:22.297,706932,BM2V220 @312948,90228,D9007101CD02,217,369,717
23/04/2024 16:40:22.356,706991,BM2V220 @312948,90235,D7001C022202,215,540,546
23/04/2024 16:40:22.417,707052,BM2V220 @312948,90241,11010203CF01,273,770,463
23/04/2024 16:40:22.447,707081,BM2V220 @312948,90247,4A01D802BD01,330,728,445
23/04/2024 16:40:22.507,707141,BM2V220 @312948,90253,9A015703F101,410,855,497
23/04/2024 16:40:22.567,707202,BM2V220 @312948,90260,AD01AB027902,429,683,633
23/04/2024 16:40:22.597,707231,BM2V220 @312948,90266,BE01FB029A02,446,763,666
23/04/2024 16:40:22.687,707322,BM2V220 @312948,90272,95012A02B302,405,554,691
23/04/2024 16:40:22.717,707352,BM2V220 @312948,90278,D2017002C002,466,624,704
23/04/2024 16:40:22.747,707381,BM2V220 @312948,90285,DF014402D002,479,580,720
23/04/2024 16:40:22.807,707441,BM2V220 @312948,90291,E5014A029202,485,586,658
23/04/2024 16:40:22.867,707502,BM2V220 @312948,90297,DE01FD019402,478,509,660
23/04/2024 16:40:22.896,707531,BM2V220 @312948,90303,0D0247029F02,525,583,671
23/04/2024 16:40:22.957,707592,BM2V220 @312948,90310,E9010D029702,489,525,663
23/04/2024 16:40:23.017,707652,BM2V220 @312948,90316,F2013E02A202,498,574,674
23/04/2024 16:40:23.047,707682,BM2V220 @312948,90322,F9012F029B02,505,559,667
23/04/2024 16:40:23.105,707740,BM2V220 @312948,90328,F30109029D02,499,521,669
23/04/2024 16:40:23.190,707825,BM2V220 @312948,90335,06020D02B102,518,525,689
23/04/2024 16:40:23.215,707850,BM2V220 @312948,90341,0B02D501CA02,523,469,714
23/04/2024 16:40:23.255,707890,BM2V220 @312948,90347,0B02FF01B502,523,511,693
23/04/2024 16:40:23.317,707952,BM2V220 @312948,90353,23028202D102,547,642,721
23/04/2024 16:40:23.345,707980,BM2V220 @312948,90360,0302DA018B02,515,474,651
23/04/2024 16:40:23.437,708072,BM2V220 @312948,90366,0002DB01A702,512,475,679
23/04/2024 16:40:23.466,708101,BM2V220 @312948,90372,1602EA01A102,534,490,673
23/04/2024 16:40:23.497,708132,BM2V220 @312948,90378,1702E201BE02,535,482,702
23/04/2024 16:40:23.557,708191,BM2V220 @312948,90385,0602D301D402,518,467,724
23/04/2024 16:40:23.615,708250,BM2V220 @312948,90391,0302CA01EB02,515,458,747
23/04/2024 16:40:23.646,708281,BM2V220 @312948,90397,D801D801D702,472,472,727
23/04/2024 16:40:23.706,708341,BM2V220 @312948,90403,0902C601E902,521,454,745
23/04/2024 16:40:23.797,708432,BM2V220 @312948,90410,1902DF01CB02,537,479,715
23/04/2024 16:40:23.797,708432,BM2V220 @312948,90416,0802C301B702,520,451,695
23/04/2024 16:40:23.857,708492,BM2V220 @312948,90422,0802C701BE02,520,455,702
23/04/2024 16:40:23.917,708552,BM2V220 @312948,90428,0E02C201BB02,526,450,699
23/04/2024 16:40:23.947,708581,BM2V220 @312948,90435,1F02C2011203,543,450,786
23/04/2024 16:40:24.037,708672,BM2V220 @312948,90441,0202A201DF02,514,418,735
23/04/2024 16:40:24.066,708701,BM2V220 @312948,90447,2202EC01FA02,546,492,762
23/04/2024 16:40:24.097,708732,BM2V220 @312948,90453,1402C801D702,532,456,727
23/04/2024 16:40:24.157,708791,BM2V220 @312948,90460,1002EE01DE02,528,494,734
23/04/2024 16:40:24.217,708853,BM2V220 @312948,90466,2802D8010003,552,472,768
23/04/2024 16:40:24.246,708881,BM2V220 @312948,90472,0A02A201D902,522,418,729
23/04/2024 16:40:24.306,708941,BM2V220 @312948,90478,1E02A401DC02,542,420,732
23/04/2024 16:40:24.366,709001,BM2V220 @312948,90485,1302A401EF02,531,420,751
23/04/2024 16:40:24.397,709032,BM2V220 @312948,90491,1202A801EA02,530,424,746
23/04/2024 16:40:24.457,709092,BM2V220 @312948,90497,1F02AE010903,543,430,777
23/04/2024 16:40:24.517,709152,BM2V220 @312948,90503,6B027A021203,619,634,786
23/04/2024 16:40:24.546,709181,BM2V220 @312948,90510,660251025E02,614,593,606
23/04/2024 16:40:24.606,709241,BM2V220 @312948,90516,41024C020D03,577,588,781
23/04/2024 16:40:24.667,709302,BM2V220 @312948,90522,7001D502A802,368,725,680
23/04/2024 16:40:24.695,709330,BM2V220 @312948,90528,0C0114019003,268,276,912
23/04/2024 16:40:24.757,709392,BM2V220 @312948,90535,B9000A00F202,185,10,754
23/04/2024 16:40:24.816,709451,BM2V220 @312948,90541,0B0110FF3A03,267,-240,826
23/04/2024 16:40:24.845,709479,BM2V220 @312948,90547,A901C1FE3103,425,-319,817
